GeneID,083T,128T,135T,147T,157T,168T
Tmem72,6,0,13,0,8,0
Tmem74,6,5,0,0,0,0
Tmem79,0,0,6,6,0,0
Tmem8,16,12,9,0,9,5
Tmem80,47,78,40,50,78,48
Tmem81,0,5,0,0,5,0
Tmem82,7,7,0,0,12,0
Tmem86a,7,6,6,6,8,5
Tmem86b,11,0,0,6,6,17
Tmem87a,104,76,84,96,116,64
Tmem87b,272,272,168,144,264,144
Tmem88,32,16,9,7,8,7
Tmem88b,10,0,6,0,8,9
Tmem89,7,0,9,10,6,6
Tmem8b,330,224,204,108,96,132
Tmem9,0,0,9,0,0,6
Tmem91,32,12,15,12,16,12
Tmem92,8,13,0,12,7,6
Tmem94,15,8,7,25,19,21
Tmem95,7,6,10,6,8,8
Tmem97,8,0,0,0,6,0
Tmem98,15,0,6,9,6,9
Tmem9b,7,0,0,0,0,6
Tmf1,7,10,12,0,10,6
Tmie,10,8,11,5,11,10
Tmigd1,6,0,0,0,0,0
Tmigd3,96,72,88,0,84,0
Tmod1,11,7,7,8,6,6
Tmod2,20,7,0,19,0,7
Tmod3,6,7,0,8,0,0
Tmod4,6,8,22,9,7,10
Tmpo,58,57,36,30,48,36
Tmppe,23,8,7,12,9,8
Tmprss11a,12,0,0,8,11,7
Tmprss11b,8,8,0,8,6,0
Tmprss11c,13,6,0,11,5,0
Tmprss11d,14,10,17,7,9,0
Tmprss11e,6,7,0,8,8,6
Tmprss11f,0,10,7,0,8,0
Tmprss11g,6,14,10,19,12,9
Tmprss12,6,18,8,15,6,7
Tmprss13,16,14,5,6,6,0
Tmprss15,20,17,21,19,15,10
Tmprss2,8,9,11,8,0,7
Tmprss3,6,0,0,0,6,6
Tmprss4,20,19,12,14,14,12
Tmprss5,10,8,0,10,6,0
Tmprss6,7,7,7,12,10,11
Tmprss7,18,12,7,7,15,6
Tmprss9,36,23,7,14,26,15
Tmsb15a,0,8,0,8,0,0
Tmsb15b1,6,6,0,0,0,0
Tmsb15b2,0,0,0,0,0,6
Tmsb15l,6,6,0,0,0,6
Tmsb4x,8,7,0,7,0,0
Tmtc1,34,18,12,11,20,16
Tmtc2,17,8,7,0,8,0
Tmtc3,160,112,76,68,136,88
Tmtc4,24,17,9,6,13,18
Tmub1,19,8,8,16,8,8
Tmub2,22,59,46,22,38,12
Tmx1,20,10,6,15,11,11
Tmx2,8,15,7,7,8,9
Tmx3,7,8,9,8,8,8
Tmx4,9,9,11,0,0,7
Tnc,44,20,31,18,20,16
Tnf,9,6,6,6,7,7
Tnfaip1,13,9,0,0,7,6
Tnfaip2,13,0,8,12,6,6
Tnfaip3,7,6,0,7,7,9
Tnfaip6,7,0,8,0,0,0
Tnfaip8,0,14,0,12,0,0
Tnfaip8l1,16,12,8,11,7,7
Tnfaip8l2,11,6,7,0,0,0
Tnfaip8l3,8,6,7,5,7,8
Tnfrsf10b,7,19,0,12,6,9
Tnfrsf11a,6,6,7,6,8,6
Tnfrsf11b,6,0,0,0,0,0
Tnfrsf12a,20,13,9,6,11,6
Tnfrsf13b,0,0,0,6,6,0
Tnfrsf13c,7,0,0,0,6,7
Tnfrsf14,0,8,6,0,8,0
Tnfrsf17,0,5,7,6,0,0
Tnfrsf18,40,36,0,36,24,0
Tnfrsf19,6,6,5,12,11,7
Tnfrsf1a,7,12,20,10,7,8
Tnfrsf1b,6,9,6,0,8,6
Tnfrsf21,11,6,7,8,0,0
Tnfrsf22,16,26,12,23,20,14
Tnfrsf23,6,9,6,12,8,8
Tnfrsf25,17,25,9,9,6,6
Tnfrsf26,7,14,0,15,12,6
Tnfrsf4,12,10,7,0,0,0
Tnfrsf8,7,0,8,9,8,0
Tnfrsf9,16,20,0,0,13,14
Tnfsf10,9,0,0,6,9,0
Tnfsf11,8,6,0,6,6,0
Tnfsf12,10,6,7,18,13,0
Tnfsf13,16,14,11,20,18,10
Tnfsf13b,0,0,6,7,0,0
Tnfsf14,0,6,6,7,6,0
Tnfsf15,6,6,8,0,0,0
Tnfsf18,12,5,9,10,8,7
Tnfsf4,6,0,6,0,6,0
Tnfsf9,16,8,7,15,7,9
Tnfsfm13,16,15,12,22,16,10
Tnik,42,25,20,20,18,26
Tnip1,7,6,11,9,7,6
Tnip2,7,6,7,6,6,7
Tnip3,0,9,0,0,6,0
Tnk1,9,10,15,13,22,6
Tnk2,36,40,32,48,24,24
Tnks,10,15,10,12,0,0
Tnks1bp1,22,16,7,6,9,0
Tnks2,27,23,9,19,11,13
Tnmd,7,0,7,8,0,0
Tnn,21,8,11,14,13,10
Tnnc1,7,7,6,6,0,9
Tnnc2,12,12,0,6,12,9
Tnni1,0,0,0,9,0,0
Tnni2,34,12,9,13,7,7
Tnni3,12,15,11,9,5,6
Tnni3k,11,6,6,9,8,0
Tnnt1,19,17,10,7,6,7
Tnnt2,31,24,22,22,16,20
Tnnt3,24,31,14,24,20,0
Tnp1,0,0,0,0,0,6
Tnp2,8,7,0,6,8,0
Tnpo1,1600,928,1056,640,896,960
Tnpo2,14,8,10,18,9,20
Tnpo3,14,6,7,14,8,0
Tnr,19,10,8,15,11,13
Tnrc18,30,0,32,12,22,16
Tnrc6a,16,10,7,10,9,8
Tnrc6b,144,48,60,120,92,80
Tnrc6c,24,13,10,14,7,0
Tns1,20,15,20,52,42,18
Tns2,18,35,9,12,12,13
Tns3,13,16,11,10,17,10
Tns4,7,6,11,0,7,6
Tnxb,31,31,15,21,13,18
Tob1,0,6,7,6,7,6
Tob2,9,8,0,6,9,8
Toe1,6,7,14,7,0,7
Togaram1,22,12,12,8,14,7
Togaram2,18,7,12,10,12,12
Tollip,7,0,6,6,0,0
Tom1,17,11,10,6,12,7
Tom1l1,960,1152,720,792,684,576
Tom1l2,13,24,16,18,20,12
Tomm20,15,11,10,8,10,13
Tomm20l,9,8,9,6,8,6
Tomm22,8,10,6,7,9,7
Tomm34,7,8,8,10,6,11
Tomm40,11,10,9,12,12,13
Tomm40l,12,10,0,7,0,12
Tomm5,17,10,9,9,10,0
Tomm6,17,15,10,9,0,8
Tomm7,6,6,6,0,0,8
Tomm70a,11,0,0,7,8,0
Tomt,68,80,80,60,64,0
Tonsl,18,7,22,9,6,7
Top1,11,0,11,13,11,8
Top1mt,14,0,0,6,0,7
Top2a,36,69,19,37,45,33
Top2b,14,14,9,12,17,9
Top3a,16,16,10,11,18,6
Top3b,20,18,6,11,10,6
Topbp1,31,28,10,17,22,22
Topors,9,7,9,6,7,8
Toporsl,9,9,8,6,9,8
Tor1a,21,0,7,15,0,0
Tor1aip1,260,176,88,168,128,64
Tor1aip2,4860,3348,3132,4698,4212,1944
Tor1b,9,0,6,14,0,0
Tor2a,7,6,9,7,13,12
Tor3a,8,0,0,0,0,6
Tor4a,0,8,0,0,10,0
Tox,11,5,8,7,13,10
Tox2,48,0,72,0,69,0
Tox3,9,11,5,8,15,8
Tox4,46,47,31,41,60,35
Tpbg,12,13,7,13,10,10
Tpbgl,9,12,11,9,19,10
Tpbpa,19,13,8,6,0,21
Tpbpb,9,8,0,0,7,6
Tpcn1,11,14,8,7,11,11
Tpcn2,8,0,7,6,8,9
Tpd52,62,32,32,24,64,32
Tpd52l1,7,0,8,11,0,6
Tpd52l2,102,84,60,66,72,87
Tpgs1,9,0,6,0,7,6
Tpgs2,48,0,60,48,56,68
Tph1,7,8,0,6,0,0
Tph2,12,7,0,13,6,8
Tpi1,10,10,12,17,0,7
Tpk1,14,12,0,19,0,0
Tpm1,10,14,16,12,28,12
Tpm2,22,34,28,30,49,12
Tpm3,288,288,144,192,132,240
Tpm4,9,17,8,8,6,0
Tpmt,7,8,9,0,6,0
Tpo,0,7,6,0,8,0
Tpp1,17,20,7,8,14,7
Tpp2,18,15,14,20,42,21
Tppp,0,0,6,5,0,0
Tppp2,6,11,0,7,0,0
Tppp3,6,13,6,7,10,6
Tpr,38,29,23,32,25,26
Tpra1,7,10,0,10,6,6
Tprgl,0,6,6,17,6,0
Tprkb,32,20,28,18,40,58
Tprn,17,0,7,6,8,6
Tpsab1,0,0,0,18,0,0
Tpsb2,0,0,0,8,7,0
Tpsg1,12,0,12,31,20,20
Tpst1,0,9,0,0,0,7
Tpst2,6,0,0,5,8,7
Tpt1,0,0,6,6,0,8
Tpte,12,21,28,20,17,8
Tpx2,16,15,14,11,7,18
Tra2a,14,11,9,8,23,18
Tra2b,30,48,36,30,0,28
Trabd,11,10,8,7,8,7
Trabd2b,6,8,0,8,7,6
Tradd,6,0,13,6,10,0
Traf1,0,0,0,0,9,0
Traf2,6,0,0,0,6,0
Traf3,6,7,10,8,10,13
Traf3ip1,14,8,8,19,0,10
Traf3ip2,15,7,6,6,10,0
Traf3ip3,16,8,7,14,12,9
Traf4,0,7,9,7,12,22
Traf5,19,12,8,13,10,13
Traf6,0,0,0,0,6,8
Traf7,43,18,15,9,13,0
Trafd1,0,6,0,0,6,6
Traip,16,12,17,12,9,11
Trak1,80,56,0,52,72,48
Trak2,7,8,6,14,6,0
Tram1,21,16,12,29,19,12
Tram1l1,15,0,11,0,6,0
Tram2,7,0,8,0,6,0
Trank1,16,20,9,8,14,9
Trap1,14,7,6,12,13,8
Trap1a,0,5,0,0,0,0
Trappc1,15,31,6,13,14,10
Trappc10,13,11,12,8,12,11
Trappc11,14,8,8,9,11,10
Trappc12,52,0,60,48,84,0
Trappc13,14,8,0,7,7,7
Trappc2,13,12,0,6,7,9
Trappc2l,32,13,27,18,16,35
Trappc3,0,15,7,0,0,6
Trappc3l,14,5,0,0,7,0
Trappc4,16,7,0,9,14,7
Trappc5,6,0,6,6,0,0
Trappc6a,0,0,0,9,6,16
Trappc6b,18,20,20,0,14,0
Trappc8,304,320,336,544,304,592
Trappc9,1620,2052,3816,1512,1512,1728
Trarg1,0,8,0,0,0,0
Trat1,13,6,0,5,0,0
Trcg1,17,11,15,11,12,7
Trdmt1,20,7,9,11,8,15
Trdn,184,160,248,184,0,120
Treh,7,7,0,6,8,12
Trem1,14,9,12,13,0,0
Trem2,44,20,22,36,38,32
Trem3,8,6,7,7,0,0
Treml1,0,7,0,6,0,6
Treml2,48,76,72,120,68,68
Treml4,8,6,0,6,0,9
Trerf1,18,24,24,22,23,12
Trex1,18,12,6,12,7,10
Trex2,0,0,6,6,7,0
Trf,21,8,7,10,8,13
Trh,5,11,7,0,5,0
Trhde,22,10,16,15,15,6
Trhr,13,6,7,6,5,11
Trhr2,7,10,6,0,0,6
Triap1,7,6,0,0,0,0
Trib1,0,0,8,6,6,5
Trib2,8,0,0,7,0,11
Trib3,6,0,7,0,6,0
Tril,6,0,6,6,6,7
Trim10,17,8,0,7,9,7
Trim11,0,0,10,8,8,7
Trim12a,72,92,88,60,64,0
Trim12c,18,20,11,19,21,8
Trim13,15,17,12,7,8,11
Trim14,15,0,8,8,12,7
Trim15,12,6,8,6,7,0
Trim16,8,6,6,7,7,0
Trim17,0,0,0,7,0,0
Trim2,56,60,16,44,26,29
Trim21,14,19,8,9,12,13
Trim23,15,16,7,9,16,6
Trim24,31,26,18,12,22,12
Trim25,8,9,12,15,7,6
Trim26,6,11,8,6,0,0
Trim27,9,8,6,6,6,7
Trim28,18,13,7,21,38,19
Trim29,8,6,0,9,0,0
Trim3,38,48,52,44,84,0
Trim30a,33,17,11,11,21,14
Trim30b,9,9,9,13,8,7
Trim30d,232,136,92,88,76,136
Trim31,9,11,11,8,8,9
Trim32,7,10,7,6,11,17
Trim33,22,19,10,18,10,9
Trim34a,21,13,12,12,14,7
Trim34b,17,23,7,15,15,7
Trim35,6,9,0,7,9,7
Trim36,44,20,34,32,28,24
Trim37,608,608,1280,688,1008,416
Trim38,18,8,0,0,6,6
Trim39,464,256,336,384,288,336
Trim40,9,0,0,0,7,8
Trim41,19,15,10,11,8,7
Trim42,0,7,8,12,0,0
Trim43a,0,0,0,7,0,0
Trim44,5,0,0,0,0,5
Trim45,6,6,9,9,0,6
Trim46,43,29,36,16,34,12
Trim47,5,8,5,10,6,8
Trim5,30,19,16,15,17,9
Trim50,6,8,6,6,0,0
Trim52,15,10,11,7,8,9
Trim54,9,7,9,9,7,0
Trim55,8,10,9,7,0,0
Trim56,0,0,0,13,5,6
Trim58,0,0,6,5,6,6
Trim59,6,11,9,0,14,0
Trim6,7,9,6,8,0,6
Trim60,13,6,0,6,0,0
Trim61,6,0,0,0,0,0
Trim62,0,9,0,7,0,0
Trim63,12,12,12,12,22,13
Trim65,8,11,9,6,6,7
Trim66,16,0,7,7,0,8
Trim67,8,0,0,10,26,8
Trim68,32,36,24,28,32,28
Trim69,0,10,0,0,0,0
Trim7,54,28,46,36,40,36
Trim71,7,0,7,8,7,0
Trim72,5,7,0,6,11,6
Trim75,14,8,0,6,0,0
Trim8,6,6,0,6,7,5
Trim80,8,5,0,8,11,6
Trim9,52,38,24,42,0,0
Triml1,14,6,10,0,5,6
Triml2,6,0,8,7,6,8
Trio,43,13,13,15,18,10
Triobp,2880,2376,4032,2376,2520,3132
Trip10,12,9,5,8,7,6
Trip11,22,12,16,21,32,11
Trip12,18,32,17,23,21,12
Trip13,19,22,23,16,32,12
Trip4,136,256,232,192,144,296
Trip6,15,7,9,10,7,10
Trir,0,8,9,0,0,8
Trit1,6,6,5,7,6,0
Trmo,6,6,0,5,6,0
Trmt1,224,136,96,120,200,200
Trmt10a,12,6,0,6,6,0
Trmt10b,14,15,0,6,6,10
Trmt10c,9,7,0,7,6,7
Trmt11,7,16,0,8,0,5
Trmt112,0,17,8,7,7,11
Trmt12,6,0,0,0,7,0
Trmt13,14,12,9,10,17,9
Trmt1l,36,48,38,48,56,104
Trmt2a,21,22,16,14,10,18
Trmt2b,34,32,28,44,28,24
Trmt44,8,0,0,7,7,7
Trmt5,10,6,7,14,8,0
Trmt6,46,16,10,16,18,24
Trmt61a,6,6,8,0,6,7
Trmt9b,10,10,5,7,9,7
Trmu,8,6,6,10,7,5
Trnau1ap,12,9,5,8,9,8
Trnp1,0,0,8,0,6,0
Trnt1,11,12,0,14,0,0
Tro,304,256,232,336,360,240
Troap,20,15,12,7,10,7
Trp53,9,6,6,7,0,9
Trp53bp1,56,18,24,32,20,38
Trp53bp2,12,19,8,8,12,8
Trp53i11,12,8,7,6,6,7
Trp53i13,15,9,6,9,11,6
Trp53inp1,6,0,0,0,9,0
Trp53inp2,0,0,6,0,8,0
Trp53rka,9,0,6,9,7,0
Trp53tg5,6,0,10,6,5,9
Trp63,54,70,36,42,0,42
Trp73,0,12,15,12,12,14
Trpa1,13,0,9,6,8,0
Trpc1,23,12,13,12,6,14
Trpc2,14,21,11,16,18,19
Trpc3,8,7,7,8,7,15
Trpc4,144,120,78,72,84,0
Trpc4ap,11,8,11,6,8,14
Trpc5,36,17,7,18,10,9
Trpc5os,5,0,0,8,0,0
Trpc6,136,184,120,96,0,232
Trpc7,27,12,12,14,0,14
Trpd52l3,13,11,17,6,11,15
Trpm1,232,312,248,112,104,128
Trpm2,10,8,8,11,11,14
Trpm3,64638,70713,39366,55404,30618,27702
Trpm4,16,19,14,14,12,14
Trpm5,9,21,8,7,8,10
Trpm6,20,11,11,8,21,14
Trpm7,19,21,8,12,22,19
Trpm8,12,8,5,9,12,7
Trps1,14,8,6,0,9,7
Trpt1,12,11,8,8,7,8
Trpv1,17,8,8,6,12,10
Trpv2,16,8,9,8,8,12
Trpv3,11,10,8,0,6,7
Trpv4,13,8,10,8,7,10
Trpv5,11,17,7,5,14,10
Trpv6,18,8,8,20,10,8
Trrap,33,15,16,29,27,20
Trub1,7,0,0,6,11,9
Trub2,19,0,30,20,14,0
Try10,13,13,9,15,9,0
Try4,14,8,8,0,7,0
Try5,15,9,13,8,9,0
Tsacc,13,15,0,7,20,0
Tsc1,48,11,0,16,14,14
Tsc2,42,34,68,28,31,16
Tsc22d1,90,84,186,84,0,0
Tsc22d2,8,6,10,0,6,12
Tsc22d3,7,0,6,6,0,0
Tsc22d4,20,14,14,14,16,22
Tsen15,8,0,0,0,0,0
Tsen2,0,14,8,6,11,7
Tsen34,33,0,20,12,16,12
Tsen54,8,9,11,0,6,0
Tsfm,8,0,6,0,7,6
Tsg101,18,0,20,12,16,24
Tsga10,152,152,160,232,128,176
Tsga10ip,6,0,5,9,8,6
Tsga13,6,9,9,10,7,6
Tsga8,0,6,0,7,6,0
Tshb,0,0,0,0,0,6
Tshr,144,80,152,56,108,132
Tshz1,6,0,0,0,8,0
Tshz2,8,8,6,9,6,9
Tshz3,7,7,6,5,10,5
Tsks,16,10,8,8,7,9
Tsku,0,6,5,6,6,6
Tslp,7,14,6,6,7,8
Tsn,6,0,7,0,7,0
Tsnax,13,8,0,6,0,0
Tsnaxip1,15,13,7,12,8,7
Tspan1,14,0,11,6,10,14
Tspan10,0,19,0,6,8,6
Tspan11,7,7,0,6,6,6
Tspan12,6,8,7,0,7,7
Tspan13,12,0,11,10,10,0
Tspan14,0,0,6,11,0,5
Tspan15,6,7,9,6,8,0
Tspan17,12,8,7,26,9,16
Tspan18,14,8,14,7,7,10
Tspan2,7,12,7,7,7,8
Tspan3,0,8,8,10,9,0
Tspan31,14,9,10,7,13,11
Tspan32,10,8,6,8,0,8
Tspan33,6,6,0,0,0,6
Tspan4,0,22,20,0,0,26
Tspan5,0,10,8,6,0,0
Tspan6,6,0,0,6,0,0
Tspan7,13,8,8,11,8,8
Tspan8,0,10,8,6,7,7
Tspan9,14,13,13,0,14,7
Tspear,76,65,28,49,22,31
Tspo,10,0,6,0,6,0
Tspo2,6,0,0,10,0,0
Tspoap1,23,14,23,9,21,15
Tspyl1,7,6,10,8,0,7
Tspyl2,31,8,0,8,7,10
Tspyl3,6,5,0,0,0,0
Tspyl4,13,9,11,24,14,9
Tspyl5,0,0,6,0,0,6
Tsr1,24,24,10,16,18,16
Tsr2,31,24,12,12,16,12
Tsr3,22,19,16,19,23,22
Tssc4,7,15,0,9,6,0
Tssk1,7,8,6,10,0,6
Tssk2,7,9,6,0,6,7
Tssk3,7,0,6,7,9,6
Tssk4,7,0,0,9,0,0
Tssk5,0,8,6,0,0,6
Tssk6,0,0,0,7,0,0
Tst,0,7,0,9,7,0
Tsta3,10,11,8,10,13,9
Tstd1,7,9,7,7,8,8
Tstd2,6,16,14,7,6,9
Tstd3,9,7,0,6,9,0
Tsx,7,6,6,0,6,8
Ttbk1,10,7,13,8,8,7
Ttbk2,184,140,84,72,116,104
Ttc1,0,6,7,8,7,0
Ttc12,8,9,7,10,9,9
Ttc13,14,21,13,6,12,8
Ttc14,624,608,496,464,240,576
Ttc16,96,96,96,120,160,100
Ttc17,36,62,32,30,28,32
Ttc19,9,0,6,11,7,7
Ttc21a,19,6,12,13,10,12
Ttc21b,11,8,6,11,18,6
Ttc22,0,8,6,6,7,7
Ttc23,12,12,15,12,30,12
Ttc23l,11,9,9,7,10,7
Ttc24,13,6,0,6,0,6
Ttc25,13,11,9,11,8,12
Ttc26,9,13,14,8,9,10
Ttc27,0,13,9,12,6,11
Ttc28,24,8,17,9,18,8
Ttc29,7,6,8,0,8,0
Ttc3,10,21,15,8,10,11
Ttc30a1,21,21,7,13,0,6
Ttc30a2,21,17,7,16,0,6
Ttc30b,20,7,0,6,0,6
Ttc32,8,7,0,0,0,0
Ttc33,8,7,0,6,0,0
Ttc34,0,0,6,6,0,6
Ttc36,6,20,5,14,0,6
Ttc37,30,14,10,13,26,21
Ttc38,8,11,9,9,12,15
Ttc39a,7,12,6,8,0,6
Ttc39b,14,9,14,13,7,7
Ttc39c,10,6,9,6,7,16
Ttc39d,0,5,7,0,12,0
Ttc4,7,10,6,11,0,7
Ttc41,768,1188,840,504,720,720
Ttc5,13068,6372,6696,11880,6804,6156
Ttc6,23,19,7,15,6,12
Ttc7,6,10,10,6,8,13
Ttc7b,13,0,9,6,6,8
Ttc8,31,18,0,0,0,28
Ttc9,0,0,6,6,0,0
Ttc9b,8,8,8,8,14,7
Ttc9c,15,8,0,0,6,9
Ttf1,8,12,9,0,7,8
Ttf2,14,8,9,8,9,7
Tti1,14,6,9,9,8,8
Tti2,88,36,52,40,36,68
Ttk,5,11,6,8,9,9
Ttl,14,9,0,6,7,8
Ttll1,9,9,9,5,7,7
Ttll10,26,14,0,29,12,14
Ttll11,0,7,6,7,6,0
Ttll12,15,8,7,0,9,12
Ttll13,28,12,11,12,6,0
Ttll2,6,6,0,0,6,6
Ttll3,1440,608,640,1024,672,768
Ttll4,18,6,9,9,7,7
Ttll5,136,96,76,64,112,148
Ttll6,13,23,20,16,16,8
Ttll7,36,50,48,24,48,52
Ttll8,116,132,104,44,56,56
Ttll9,36,48,0,32,32,36
Ttn,22016,14368,11872,11808,15008,7008
Ttpa,26,24,0,0,0,34
Ttpal,10,14,0,6,0,0
Ttr,10,7,0,9,6,14
Ttyh1,0,16,17,12,16,12
Ttyh2,15,11,7,12,12,0
Ttyh3,13,9,12,9,11,0
Tub,0,6,14,7,8,12
Tuba1a,12,7,0,10,9,7
Tuba1b,13,15,5,6,20,10
Tuba1c,7,8,6,7,7,8
Tuba3a,7,0,0,6,7,0
Tuba3b,31,6,0,13,14,9
Tuba4a,62,64,52,36,0,54
Tuba8,15,12,7,17,0,16
Tubal3,14,11,9,0,6,7
Tubb1,12,12,6,0,7,0
Tubb2a,18,14,0,0,0,14
Tubb2b,8,0,6,6,0,6
Tubb3,8,9,0,20,12,8
Tubb4a,7,6,6,9,0,0
Tubb4b,10,0,13,9,7,6
Tubb5,22,20,6,6,6,6
Tubb6,12,9,6,11,8,9
Tubd1,8,11,8,0,8,8
Tube1,9,13,7,9,6,0
Tubg1,8,12,6,6,11,9
Tubg2,15,14,13,14,12,9
Tubgcp2,84,80,56,72,204,72
Tubgcp3,9,9,8,6,6,10
Tubgcp4,18,8,9,9,10,10
Tubgcp5,21,34,28,16,28,16
Tubgcp6,27,28,10,21,15,10
Tufm,9,8,0,7,12,9
Tuft1,12,7,7,6,8,6
Tulp1,18,22,19,10,10,24
Tulp2,512,528,368,256,400,416
Tulp3,13,7,10,13,17,11
Tulp4,28,26,14,22,31,18
Tusc1,0,0,0,5,0,0
Tusc2,6,9,8,6,8,0
Tusc3,30,40,32,68,28,0
Tut1,15,19,8,10,19,11
Tut4,13,8,22,15,15,7
Tut7,23,14,6,12,10,13
Tvp23a,17,6,6,0,6,7
Tvp23b,74,64,36,48,50,32
Twf1,5,12,0,6,6,8
Twf2,7,0,0,6,9,0
Twist1,0,0,0,0,0,6
Twist2,6,0,0,0,0,0
Twistnb,0,0,0,6,0,0
Twnk,6,6,7,0,7,6
Twsg1,11,6,6,13,0,0
Txk,84,88,88,80,88,84
Txlna,7,10,10,17,7,6
Txlnb,8,10,12,0,5,0
Txlng,256,304,208,256,336,192
Txn1,6,6,0,0,12,6
Txn2,8,13,15,7,9,13
Txndc11,192,68,64,64,72,80
Txndc12,15,10,6,6,6,8
Txndc15,8,6,7,0,12,7
Txndc16,19,18,13,22,14,9
Txndc17,0,15,0,0,12,6
Txndc2,280,272,248,256,288,136
Txndc5,9,14,7,14,9,8
Txndc8,22,15,14,14,19,13
Txndc9,0,5,0,0,0,0
Txnip,6,8,10,11,7,8
Txnl1,0,0,8,7,9,7
Txnl4a,16,21,12,0,14,0
Txnl4b,7,12,8,6,17,9
Txnrd1,48,32,24,28,38,24
Txnrd2,0,20,11,6,8,7
Txnrd3,80,92,72,72,80,52
Tyk2,8,9,9,6,6,6
Tymp,7,6,14,8,10,10
Tyms,8,8,8,7,6,9
Tyr,6,0,0,5,7,0
Tyro3,36,42,24,56,60,36
Tyrobp,10,7,6,10,12,6
Tyrp1,0,0,0,8,0,0
Tysnd1,8,11,10,11,0,0
Tyw1,172,72,60,52,0,0
Tyw3,34,36,24,24,0,0
Tyw5,0,68,108,96,0,68
U2af1,50,42,24,0,32,0
U2af1l4,8,10,8,8,8,14
U2af2,17,17,0,14,20,7
U2surp,848,736,1056,464,720,432
Uaca,25,12,10,8,10,12
Uap1,0,12,6,8,0,0
Uap1l1,6,11,0,9,7,0
Uba1,19,6,6,7,12,0
Uba1y,0,0,6,0,0,16
Uba2,16,16,9,13,14,11
Uba3,84,174,90,148,192,72
Uba5,12,20,6,11,10,7
Uba52,6,10,0,7,9,0
Uba6,7,18,10,14,10,9
Uba7,24,8,11,9,6,10
Ubac1,13,7,13,7,7,6
Ubac2,6,8,9,16,15,9
Ubald1,0,6,0,5,5,6
Ubald2,13,0,0,7,0,6
Ubap1,492,252,516,270,414,216
Ubap1l,28,24,0,34,42,0
Ubap2,18,13,11,13,16,12
Ubap2l,2400,992,1024,832,1440,896
Ubash3a,16,9,9,7,0,8
Ubash3b,36,28,24,66,24,24
Ubb,6,0,6,9,14,12
Ubc,6,9,0,9,6,9
Ubd,0,8,0,8,0,0
Ube2a,7,6,9,0,7,0
Ube2b,0,0,0,0,0,17
Ube2c,23,20,6,9,10,10
Ube2cbp,7,7,6,6,6,6
Ube2d1,11,7,8,0,0,6
Ube2d2a,11,8,6,0,13,14
Ube2d2b,20,7,8,12,10,6
Ube2d3,0,48,60,76,104,120
Ube2dnl1,7,6,6,0,10,7
Ube2dnl2,7,6,6,0,8,7
Ube2e1,17,5,7,17,8,7
Ube2e2,5,8,0,7,0,6
Ube2e3,0,8,0,6,0,0
Ube2f,9,20,15,15,10,11
Ube2g1,7,0,0,0,0,6
Ube2g2,7,6,8,12,5,9
Ube2h,84,72,124,78,72,96
Ube2i,7,16,10,6,10,14
Ube2j1,16,12,0,14,30,0
Ube2j2,10,17,10,8,8,15
Ube2k,24,34,0,0,24,0
Ube2l3,11,6,15,11,9,9
Ube2l6,10,9,14,9,0,8
Ube2m,15,17,10,15,22,18
Ube2n,7,0,0,6,0,0
Ube2o,19,10,7,11,19,7
Ube2q1,19,12,8,0,8,9
Ube2q2,0,0,16,22,24,14
Ube2r2,10,8,7,0,8,6
Ube2s,0,0,0,0,0,7
Ube2t,7,8,0,0,0,0
Ube2u,6,9,0,6,0,10
Ube2v1,6,6,0,9,0,6
Ube2v2,7,7,8,0,0,0
Ube2w,21,18,15,21,30,30
Ube2z,8,8,7,6,0,6
Ube3a,8,10,0,0,0,7
Ube3b,14,7,12,18,11,15
Ube3c,16,9,9,11,6,7
Ube4a,252,198,132,96,120,132
Ube4b,12,11,14,11,13,11
Ubfd1,9,7,6,9,8,7
Ubiad1,6,0,9,0,0,0
Ubl3,0,7,0,0,0,6
Ubl4a,9,0,6,19,6,0
Ubl5,188,216,144,96,186,96
Ubl7,9,9,6,6,7,9
Ublcp1,0,7,5,6,6,7
Ubn1,34,52,15,19,10,15
Ubn2,13,9,11,7,11,8
Ubox5,18,8,10,7,22,6
Ubp1,26,23,14,13,10,23
Ubqln1,8,0,6,6,0,0
Ubqln2,6,6,0,0,7,6
Ubqln3,0,8,6,5,8,0
Ubqln4,12,8,7,0,7,0
Ubqln5,6,0,0,0,10,6
Ubqlnl,9,14,10,9,0,7
Ubr1,15,18,8,23,14,19
Ubr2,17,15,14,12,14,11
Ubr3,15,15,12,12,20,16
Ubr4,33,29,18,19,23,26
Ubr5,37,51,34,44,42,41
Ubr7,9,9,8,10,14,9
Ubtd1,9,0,8,0,7,0
Ubtd2,7,12,6,14,11,9
Ubtf,320,408,296,232,320,176
Ubtfl1,0,10,7,7,12,0
Ubxn1,6,8,6,7,15,7
Ubxn10,0,0,7,0,0,0
Ubxn11,6,9,7,6,0,6
Ubxn2a,0,6,0,6,5,0
Ubxn2b,11,9,6,8,7,6
Ubxn4,14,12,14,12,12,8
Ubxn6,15,7,7,18,13,7
Ubxn7,16,10,13,20,13,17
Ubxn8,20,13,6,10,18,18
Uchl1,7,10,0,7,6,11
Uchl3,9,6,8,8,0,8
Uchl4,9,7,6,14,7,0
Uchl5,6,12,15,6,0,7
Uck1,14,12,0,9,0,6
Uck2,0,6,7,0,0,0
Uckl1,12,6,16,0,0,0
